date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:34:12	92956/92956	---MCZ	200	added ('OK')	text/html	etag:W/%2269a3c35e530b38bf20a3dbc26470578b%22	https://spline.design/customers	/Users/banyar-ego/websites/test/spline.design/customers.html	(from )
12:34:13	5497/5497	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2202cab33e87e583661b4cde4d0782bfac%22	https://spline.design/robots.txt		(from )
12:34:13	2084/2084	---M--	200	added ('OK')	image/png	etag:%22cf8b946e86850216095c29d6ab90202c%22	https://spline.design/images/icon_favicon16x16.png	/Users/banyar-ego/websites/test/spline.design/images/icon_favicon16x16.png	(from https://spline.design/customers)
12:34:14	5560/5560	---M--	200	added ('OK')	image/png	etag:%22f10a3012022845632db32ba6f0bbe196%22	https://spline.design/images/icon_favicon32x32.png	/Users/banyar-ego/websites/test/spline.design/images/icon_favicon32x32.png	(from https://spline.design/customers)
12:34:15	26028/26028	---M--	200	added ('OK')	font/woff2	etag:%22a32d4e539b6cce913653220a65f9ffeb%22	https://spline.design/fonts/SplineSans-Medium.woff2	/Users/banyar-ego/websites/test/spline.design/fonts/SplineSans-Medium.woff2	(from https://spline.design/customers)
12:34:16	25516/25516	---M--	200	added ('OK')	font/woff2	etag:%221d71132864e479de1a7f89e8ccd5afb3%22	https://spline.design/fonts/SplineSans-Regular.woff2	/Users/banyar-ego/websites/test/spline.design/fonts/SplineSans-Regular.woff2	(from https://spline.design/customers)
12:34:17	16888/16888	---M--	200	added ('OK')	font/woff2	etag:%22ef63a2b7da9f2db1ec954e104c951562%22	https://spline.design/fonts/Brockmann-Regular.woff2	/Users/banyar-ego/websites/test/spline.design/fonts/Brockmann-Regular.woff2	(from https://spline.design/customers)
12:34:18	17328/17328	---M--	200	added ('OK')	font/woff2	etag:%22a2fa8ed9212d7901d18cbf05efbb4551%22	https://spline.design/fonts/Brockmann-Medium.woff2	/Users/banyar-ego/websites/test/spline.design/fonts/Brockmann-Medium.woff2	(from https://spline.design/customers)
12:34:19	46010/46010	---M--	200	added ('OK')	image/png	etag:%220bc01b926285bd61c4c5f50cd7458cac%22	https://spline.design/_next/static/media/spline_image_banner.de9090c7.png	/Users/banyar-ego/websites/test/spline.design/_next/static/media/spline_image_banner.de9090c7.png	(from https://spline.design/customers)
12:34:21	21030/21030	---MCZ	200	added ('OK')	text/css	etag:W/%22faececa7185329004663fd77935ecaff%22	https://spline.design/_next/static/css/794bdb826220adef.css	/Users/banyar-ego/websites/test/spline.design/_next/static/css/794bdb826220adef.css	(from https://spline.design/customers)
12:34:22	29090/29090	---MCZ	200	added ('OK')	text/css	etag:W/%2279701381e5fb5fc2143c9dd9b39410e1%22	https://spline.design/_next/static/css/3c87eaafd1de82f0.css	/Users/banyar-ego/websites/test/spline.design/_next/static/css/3c87eaafd1de82f0.css	(from https://spline.design/customers)
12:34:23	6950/6950	---MCZ	200	added ('OK')	text/css	etag:W/%22d447e8123a95d11c45eea8bacc2a2f44%22	https://spline.design/_next/static/css/5375a9626fb6887e.css	/Users/banyar-ego/websites/test/spline.design/_next/static/css/5375a9626fb6887e.css	(from https://spline.design/customers)
12:34:24	91460/91460	---MCZ	200	added ('OK')	application/javascript	etag:W/%22837c0df77fd5009c9e46d446188ecfd0%22	https://spline.design/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js	(from https://spline.design/customers)
12:34:25	6466/6466	---MCZ	200	added ('OK')	application/javascript	etag:W/%223af379ac4a29b5a9dee98abeed24d908%22	https://spline.design/_next/static/chunks/webpack-cfb5982e3bd3177a.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/webpack-cfb5982e3bd3177a.js	(from https://spline.design/customers)
12:34:26	141070/141070	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a10cf05471abf077fc03bf9169b017df%22	https://spline.design/_next/static/chunks/framework-37c2038a4ce3a426.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/framework-37c2038a4ce3a426.js	(from https://spline.design/customers)
12:34:27	155517/155517	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cee52eda9c22f87c6f6a0c56da5586f8%22	https://spline.design/_next/static/chunks/main-18ab93e2b5bd5c05.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/main-18ab93e2b5bd5c05.js	(from https://spline.design/customers)
12:34:28	215658/215658	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a3e128938be91018ec167a00ed92f0c2%22	https://spline.design/_next/static/chunks/pages/_app-8b9a73cb863cf685.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/pages/_app-8b9a73cb863cf685.js	(from https://spline.design/customers)
12:34:29	40536/40536	---MCZ	200	added ('OK')	application/javascript	etag:W/%220da6a1333ce5c060fdec3436ba030570%22	https://spline.design/_next/static/chunks/2236-30f8de2094b15cd8.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/2236-30f8de2094b15cd8.js	(from https://spline.design/customers)
12:34:30	8512/8512	---MCZ	200	added ('OK')	application/javascript	etag:W/%229c1876b48491e61d9cbec64edcf9754a%22	https://spline.design/_next/static/chunks/1216-f05bdd595d6586e8.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/1216-f05bdd595d6586e8.js	(from https://spline.design/customers)
12:34:31	6409/6409	---MCZ	200	added ('OK')	application/javascript	etag:W/%225200ea29a9181219af87e8456b3e320b%22	https://spline.design/_next/static/chunks/6116-b8520a723815aa6f.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/6116-b8520a723815aa6f.js	(from https://spline.design/customers)
12:34:32	12401/12401	---MCZ	200	added ('OK')	application/javascript	etag:W/%224584c6e006f8459779cd7819cdd11a96%22	https://spline.design/_next/static/chunks/7714-a7a680c4e6af97d1.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/7714-a7a680c4e6af97d1.js	(from https://spline.design/customers)
12:34:33	23333/23333	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d69817f0451385c5c1800153e237d38a%22	https://spline.design/_next/static/chunks/7052-879a2fcd5c1ba582.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/7052-879a2fcd5c1ba582.js	(from https://spline.design/customers)
12:34:34	48489/48489	---MCZ	200	added ('OK')	application/javascript	etag:W/%223ee1fccd5f3e39a4cae3ddf66f198d8c%22	https://spline.design/_next/static/chunks/747-8af70f897fff674c.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/747-8af70f897fff674c.js	(from https://spline.design/customers)
12:34:35	75693/75693	---MCZ	200	added ('OK')	application/javascript	etag:W/%229b3d15d82fa359295fbde419d22c3b35%22	https://spline.design/_next/static/chunks/6158-6b3150ccc73d1bd6.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/6158-6b3150ccc73d1bd6.js	(from https://spline.design/customers)
12:34:36	23955/23955	---MCZ	200	added ('OK')	application/javascript	etag:W/%225975c6ee60777590e56fda8d22d4b952%22	https://spline.design/_next/static/chunks/pages/customers-71cda59fca87c207.js	/Users/banyar-ego/websites/test/spline.design/_next/static/chunks/pages/customers-71cda59fca87c207.js	(from https://spline.design/customers)
12:34:37	4604/4604	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cf7ba3320272dd6eb801f92b84bb5d0c%22	https://spline.design/_next/static/9Lun_oUAk4eIJmsIjDE7H/_buildManifest.js	/Users/banyar-ego/websites/test/spline.design/_next/static/9Lun_oUAk4eIJmsIjDE7H/_buildManifest.js	(from https://spline.design/customers)
12:34:37	588/588	---M--	200	added ('OK')	application/javascript	etag:%229bcf9cae7b82f9d4a87aafbaf9e3eaa7%22	https://spline.design/_next/static/9Lun_oUAk4eIJmsIjDE7H/_ssgManifest.js	/Users/banyar-ego/websites/test/spline.design/_next/static/9Lun_oUAk4eIJmsIjDE7H/_ssgManifest.js	(from https://spline.design/customers)
12:34:39	39999/39999	---MCZ	200	added ('OK')	text/html	etag:W/%22956d12ccec8a3b2986d333480fc79782%22	https://spline.design/hackathon	/Users/banyar-ego/websites/test/spline.design/hackathon.html	(from https://spline.design/customers)
12:34:39	99246/99246	---MCZ	200	added ('OK')	text/html	etag:W/%2272c4d4c3292989977c4b62fd5bbd19a2%22	https://spline.design/	/Users/banyar-ego/websites/test/spline.design/index.html	(from https://spline.design/customers)
12:34:39	3548/3548	---M--	200	added ('OK')	image/png	date:Thu,%2029%20May%202025%2013:34:06%20GMT	https://spline.design/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fspline_logo.647803e0.png&w=128&q=75	/Users/banyar-ego/websites/test/spline.design/_next/spline_logo1eec.png	(from https://spline.design/customers)
12:34:41	107782/107782	---MCZ	200	added ('OK')	text/html	etag:W/%224c36699c0438fffcff415bcf761ea539%22	https://spline.design/enterprise	/Users/banyar-ego/websites/test/spline.design/enterprise.html	(from https://spline.design/customers)
12:34:42	73943/73943	---MCZ	200	added ('OK')	text/html	etag:W/%22aeaab6d9b9fcc72402655e56ec8c4ebc%22	https://spline.design/pricing	/Users/banyar-ego/websites/test/spline.design/pricing.html	(from https://spline.design/customers)
12:34:43	54848/54848	---M--	200	added ('OK')	image/png	date:Sat,%2031%20May%202025%2012:53:27%20GMT	https://spline.design/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FScale.7fe203c7.png&w=3840&q=75	/Users/banyar-ego/websites/test/spline.design/_next/Scale783d.png	(from https://spline.design/customers)
12:34:44	42573/42573	---M--	200	added ('OK')	image/png	date:Sat,%2031%20May%202025%2012:53:27%20GMT	https://spline.design/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FAlloy.78b750be.png&w=3840&q=75	/Users/banyar-ego/websites/test/spline.design/_next/Alloy4900.png	(from https://spline.design/customers)
12:34:45	26530/26530	---M--	200	added ('OK')	image/png	date:Thu,%2029%20May%202025%2015:13:58%20GMT	https://spline.design/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FForbes.00700df3.png&w=3840&q=75	/Users/banyar-ego/websites/test/spline.design/_next/Forbesc470.png	(from https://spline.design/customers)
